"","paper.ID","year","author","title","Pathogen.kingdom","pathogen.kingdom.notes","Host.kingdom","host.kingdom.notes","System","System.2","System.2.simplified","PP.to.ecosystem.fxn","PP.abundance","PP.morbidity","PP.to.host.infection.prevalence...intensity","PP.to.abund.biomass","PP.to.morbidity","PP.to.unknown","abund.biomass.to.ecosystem.fxn","morbidity.to.ecosystem.fxn","unknown.to.ecosystem.fxn","ecosystem.fxn.to.PP","abiotic.or.biotic","location","note.x","experimental..PP.manipulation.or.mimic...1..observational..2..both..3.","process.vs..standing.stock.vs..both","process.vs..standing.stock.notes","highest.observational.scale..species.vs..community.ecosystem..of.ecosystem.impact","type.of.manipulation.or.comparison","spatial.scale","coordinates.in.paper","date.processed","time.start","time.end","time.elapsed","date.quant.data","time.elapsed.1","digitizing.time","figures.digitized","note.on.quant","exclude","reason.for.excluding","measureID","pathway","measure.general","measure.specific....outcome.variable","data.to.use","regression.coefficient","regression.coefficient.SE","regression.or.correlation","percent","value","digitizable.or.raw.data.available","variable.greater.without.pathogen.parasite","direction","note.directionality.of.effect","test.statistic.bounded.below","percent.difference","P","F","df","groups","t","sample.size.total","sample.size.control","sample.size.infected","secondary_factor","secondary_factor_level","tertiary_factor","tertiary_factor_level","quaternary.factor","quaternary.factor.level","variance.measure","control.mean","control.variance","variance.not.reported","control.CI.lower","control.CI.upper","infected.mean","infected.variance","infected.CI.lower","infected.CI.upper","correlation.coefficient","R.squared","R.squared.se","U","digitized_data","predictor.variable","predictor.value","predictor.unit","outcome.unit...concat.w.measure.specific","morbid_or_abund_biomass_measure","effects.on.host","effects.on.community","ecosystem_process_mediate","have.not.added.double.counting","double.counted.effect.on.plants...photosynthesizers.as.ecosystem.effect","double.counted.effect.on.non.plant.hosts.as.ecosystem.effect","ecosystem.function.not.linked.to.morbidity.or.abund","location.in.paper","note.y","exclude.as.ecosystem.measure","include.as.ecosystem.measure","reason.for.inclusion.or.exclusion.as.ecosystem.measure","notes","confirm"
"30",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"species","Rana warszewitschii","pool vs. riffle","pool","",NA,"SE","27.6000",11.8,NA,NA,NA,"0.0000",0,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"31",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"species","Rana warszewitschii","pool vs. riffle","riffle","",NA,"SE","14.2000",10.2,NA,NA,NA,"0.0000",0,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"32",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"species","Hyla","pool vs. riffle","pools","",NA,"SE","3.4000",1.4,NA,NA,NA,"0.0000",0,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"33",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"species","A.
zeteki","pool vs. riffle","riffle","",NA,"SE","2.0000",0.9,NA,NA,NA,"0.0000",0,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"34",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"species","A.
zeteki","pool vs. riffle","pool","",NA,"SE","0.0000",0,NA,NA,NA,"0.0000",0,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"35",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean P value",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"0.042",NA,NA,NA,NA,NA,NA,NA,"pool vs. riffle","pool","","","",NA,"","8.2000",NA,NA,NA,NA,"1.3000",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"36",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","","PP to abund biomass","host abundance","tadpole density","mean P value",NA,NA,"",NA,NA,NA,NA,NA,"",1,NA,"0.042",NA,NA,NA,NA,NA,NA,NA,"pool vs. riffle","riffle","","","",NA,"","0.9000",NA,NA,NA,NA,"0.0000",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","1","0",NA,NA,NA,NA,NA,"","",NA,"","","",""
"37",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","7","abund biomass to ecosystem fxn","primary production","organic mass (ash free dry mass)","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,1,NA,NA,"","",NA,"","","",""
"38",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","7","abund biomass to ecosystem fxn","primary production","organic mass (ash free dry mass)","one-way ANVOA F _ degrees freedom",NA,NA,"",NA,NA,NA,1,NA,"exclusion > control",NA,NA,"0.002",39.31,8,NA,NA,10,5,5,"pool vs. riffle","pool","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"39",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","7","abund biomass to ecosystem fxn","primary production","organic mass (ash free dry mass)","one-way ANVOA F _ degrees freedom",NA,NA,"",NA,NA,NA,1,NA,"exclusion > control",NA,NA,"0.02",9.42,8,NA,NA,10,5,5,"pool vs. riffle","riffle","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"40",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","chlorophyll a exclusion vs. control","",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,1,NA,NA,"","",NA,"","","",""
"41",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","chlorophyll a exclusion vs. control","one-way ANVOA F _ degrees freedom",NA,NA,"",NA,NA,NA,1,NA,"exclusion > control",NA,NA,"0.009",11.62,8,NA,NA,10,5,5,"pool vs. riffle","pool","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"42",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","chlorophyll a after vs. before extirpation","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"after > before",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","pool","","","",NA,"SE","3.0000",1.31,NA,NA,NA,"8.31",0.63,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"43",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","chlorophyll a after vs. before extirpation","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"after > before",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","riffle","","","",NA,"SE","1.0700",1.27,NA,NA,NA,"6.74",0.62,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"44",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","AFDM after vs. before extirpation","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"after > before",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","pool","","","",NA,"SE","19.1400",5.04,NA,NA,NA,"41.95",4.98,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"45",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","AFDM after vs. before extirpation","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"after > before",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","riffle","","","",NA,"SE","10.7400",7.32,NA,NA,NA,"24.25",2.14,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"46",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","6","abund biomass to ecosystem fxn","primary production","chlorophyll a exclusion vs. control","one-way ANVOA F _ degrees freedom",NA,NA,"",NA,NA,NA,1,NA,"exclusion > control",NA,NA,"0.0025",18.87,8,NA,NA,10,5,5,"pool vs. riffle","riffle","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"47",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","10","abund biomass to ecosystem fxn","primary production","diatom genera biovolume","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","pool","species","Achnanthes","",NA,"SE","0.7200",0.51,NA,NA,NA,"22.73",39.52,NA,NA,NA,NA,NA,NA,NA,"","","","","","0","1",NA,NA,NA,NA,NA,"","",NA,"","","",""
"48",59,"","Connelly","Changes in Stream Primary Producer Communities Resulting from   Large-Scale Catastrophic Amphibian Declines: Can Small-Scale Experiments   Predict Effects of Tadpole Loss?","fungus","","animal","","aquatic","stream","freshwater",0,NA,NA,0,1,0,0,1,0,0,0,1,"Parque Nacional G. D. Omar Torrijos Herrera, El
Cope´, Cocle´, Panama (840¢N, 8035¢W); Reserva Forestal Fortuna, Chiriquı´, Panama
(842¢N, 8214¢W)","","3","both","both","ecosystem","observation: reach with and without frogs; experiment: host exclusion","observation: stream reach; experiment: 0.5 meters sq","1","","","","","9/28",78,0,0,"",NA,"","10","abund biomass to ecosystem fxn","primary production","diatom genera biovolume","mean_variance",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,5,5,"pool vs. riffle","pool","species","Achnanthidium","",NA,"SE","0.5600",0.22,NA,NA,NA,"1.07",0.53,NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","","",""
